VariableCode,RegionCode,YearCode,AggValue
irr,BGR,1995,0.233996034
irr,BGR,1996,0.32016784
irr,BGR,1997,0.327248037
irr,BGR,1998,0.272091657
irr,BGR,1999,0.234715238
irr,BGR,2000,0.267910659
irr,BGR,2001,0.258936554
irr,BGR,2002,0.271406174
irr,BGR,2003,0.256193578
irr,BGR,2004,0.25451526
irr,BGR,2005,0.231018975
irr,BGR,2006,0.22046414
irr,BGR,2007,0.210250854
irr,BGR,2008,0.177528635
irr,BGR,2009,0.171713889
irr,BGR,2010,0.166679695
irr,BGR,2011,0.169060051
irr,BGR,2012,0.156882435
irr,BGR,2013,0.137726143
irr,BGR,2014,0.13676174
irr,BGR,2015,0.140503988
irr,BGR,2016,0.143357411
irr,BGR,2017,0.149396718
irr,BGR,2018,0.144019395
irr,BGR,2019,0.148052514
irr,BHR,1970,0.128946468
irr,BHR,1971,0.117903665
irr,BHR,1972,0.123708434
irr,BHR,1973,0.131577671
irr,BHR,1974,0.123579957
irr,BHR,1975,0.110808492
irr,BHR,1976,0.132948041
irr,BHR,1977,0.113065891
irr,BHR,1978,0.11234609
irr,BHR,1979,0.119155645
irr,BHR,1980,0.130913004
irr,BHR,1981,0.1345191
irr,BHR,1982,0.145459011
irr,BHR,1983,0.149557218
irr,BHR,1984,0.139625922
irr,BHR,1985,0.09296789
irr,BHR,1986,0.06229936
irr,BHR,1987,0.07633625
irr,BHR,1988,0.109375112
irr,BHR,1989,0.11661806
irr,BHR,1990,0.128162339
irr,BHR,1991,0.129725039
irr,BHR,1992,0.126361758
irr,BHR,1993,0.130825579
irr,BHR,1994,0.137945995
irr,BHR,1995,0.142248169
irr,BHR,1996,0.141945198
irr,BHR,1997,0.145179108
irr,BHR,1998,0.132794648
irr,BHR,1999,0.141814351
irr,BHR,2000,0.193424493
irr,BHR,2001,0.159698099
irr,BHR,2002,0.149131268
irr,BHR,2003,0.165041938
irr,BHR,2004,0.15930444
irr,BHR,2005,0.17518279
irr,BHR,2006,0.177663848
irr,BHR,2007,0.198687851
irr,BHR,2008,0.206633508
irr,BHR,2009,0.185953572
irr,BHR,2010,0.196837604
irr,BHR,2011,0.204767883
irr,BHR,2012,0.16221711
irr,BHR,2013,0.200629115
irr,BHR,2014,0.191886231
irr,BHR,2015,0.177796602
irr,BHR,2016,0.175722003
irr,BHR,2017,0.166326582
irr,BHR,2018,0.164979488
irr,BHR,2019,0.154326513
irr,BHS,1973,0.208896056
irr,BHS,1974,0.163270071
irr,BHS,1975,0.125884548
irr,BHS,1976,0.132386342
irr,BHS,1977,0.147037357
irr,BHS,1978,0.135415956
irr,BHS,1979,0.196756527
irr,BHS,1980,0.269371659
irr,BHS,1981,0.25576511
irr,BHS,1982,0.286513507
irr,BHS,1983,0.264987618
irr,BHS,1984,0.249191657
irr,BHS,1985,0.280322433
irr,BHS,1986,0.259600431
irr,BHS,1987,0.367940754
irr,BHS,1988,0.351130068
irr,BHS,1989,0.331294566
irr,BHS,1990,0.308823615
irr,BHS,1991,0.273358285
irr,BHS,1992,0.24571076
irr,BHS,1993,0.229930043
irr,BHS,1994,0.227381349
irr,BHS,1995,0.225312874
irr,BHS,1996,0.223627225
irr,BHS,1997,0.218099579
irr,BHS,1998,0.229125112
irr,BHS,1999,0.205493152
irr,BHS,2000,0.2266175
irr,BHS,2001,0.212067142
irr,BHS,2002,0.2346607
irr,BHS,2003,0.227067262
irr,BHS,2004,0.202713192
irr,BHS,2005,0.201908976
irr,BHS,2006,0.167042434
irr,BHS,2007,0.172244146
irr,BHS,2008,0.160192505
irr,BHS,2009,0.131132722
