Zeilenbeschriftung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zeilenbeschriftungen,MAR,ABW,AGO,AIA,ALB,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CYM,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ESP,EST,ETH,FIN,FJI,FRA,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GRD,GTM,HKG,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KNA,KOR,KWT,LAO,LBN,LBR,LCA,LKA,LSO,LTU,LUX,LVA,MAC,MDA,MDG,MDV,MEX,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MSR,MUS,MWI,MYS,NAM,NER,NGA,NIC,NLD,NOR,NPL,NZL,OMN,PAK,PAN,PER,PHL,POL,PRT,PRY,PSE,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLE,SLV,SRB,STP,SUR,SVK,SVN,SWE,SWZ,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKM,TTO,TUN,TUR,TWN,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VGB,VNM,YEM,ZAF,ZMB,ZWE
1983,101676.0234,4278.736816,195526.0781,899.6386108,46400.07031,893719.3125,315382.4063,,815.6272583,1689566.875,613216.9375,,8729.027344,965413.625,11308.20996,9909.414063,134913.2188,64733.55078,22961.86133,7076.54248,,,943.2098999,2542.29834,31244.09961,1994713.375,6698.454102,42052.71875,3973.759521,7064.276855,8195.287109,2695725.5,1212381,239075.3281,3142488.5,33020.49609,37443.48828,174466.4531,14814.1709,715135.5,9886.868164,3403.381104,38106.64844,2112.231445,59786.40234,,7852832.5,1086.880615,294.213623,493072.2813,65159.65625,1054845.375,173118.4688,45224.63281,2439239.5,,20097.16406,522437.6563,6737.302734,6039151.5,24165.69336,3511902.5,,156461.3438,14735.14453,2646.010498,3862.791992,372.2282715,821682.3125,512.1801147,53177.70703,201261.2344,21958.8125,,44715.01172,405786.3438,735249.25,1989726,169187.1094,798636.125,206234.0938,36839.00391,280257.5313,4919659.5,44213.57813,30577.58789,9826247,,71739.70313,,30142.8418,822.3441162,684988.625,161718.5469,6524.712891,46524.13672,8355.983398,991.4904785,112452.5078,4462.266602,,60883.23047,,9873.186523,,11102.96191,452.8135681,2072933.375,,3715.836426,9883.743164,15321.91016,,14460.24707,13196.63574,32263.39648,954.5713501,7528.727051,10614.07031,396805.125,17850.64453,50256.00391,3076596.75,54740.1875,1399585.125,539066.625,18383.82031,208064.2344,29496.60352,210281.1875,32383.38281,125357.3438,369268.1563,911809.4375,458781.6563,36657.5,16691.37109,25616.90625,339732.4688,,2064.248047,1030090,49180.83594,25582.00195,126220.3594,1549.275269,5702.156738,,274.3212585,6813.176758,,,898390.4375,2932.251221,3570.308594,39693.74219,99.2565155,10412.1416,15723.41797,386493.5313,,,37795.69922,59000.58203,1474986.375,555773,122620.0078,17787.54297,,99199.36719,31125620,,527.741333,743276.0625,323.6759949,58686.75391,,841115.875,26253.27344,18105.32813
1984,132692.4688,4671.884277,199768.9375,938.9957275,48571.44922,950095.5625,336801.4688,,823.3793945,1742347,680575.75,,9289.734375,952543.25,11377.82324,10482.38379,142521.3125,67645.98438,25512.76172,7553.581055,,,947.9783936,2688.644043,31117.64844,2100100,6779.76416,43253.47656,4219.446777,7686.495117,8150.631348,2851516.75,1235379.375,245509.6094,3394237.5,37868.09766,39565.5,185255.0625,15992.95801,742847.5,10432.56152,3544.765625,39123.75781,2353.012451,62610.69141,,7810456.5,1184.454468,313.6009827,487195.125,61319.82031,1115894.5,176006.375,49602.92188,2319301,,21088.1875,513962.5,6797.831543,5898955,24974.47266,3579406.75,,155550.6406,15032.08203,2699.769531,4005.297607,385.2679138,796128.875,541.8953247,54245.82422,218704.5156,22746.7793,,46973.98828,412468.9063,762407,1947990.125,169303.6406,813450.875,209525.6094,37892.41016,291728.4688,4915891,43168.74219,32710.1582,9478735,,72467.71875,,29780.01953,838.6907959,740483.25,176347.0781,6629.892578,48269.55859,8327.664063,1051.874023,134081.4063,4652.388184,,60319.28516,,10584.92578,,10591.9082,537.1716919,2134981,,3951.852783,10609.5625,16069.65723,,15334.43848,13338.54102,33719.69141,976.3845215,7652.827148,12362.22656,429322.75,17859.26172,49636.60156,3317183.75,56290.77734,1395346.75,565056.9375,19751.35352,215537.4219,32453.59766,213462.0781,32937.6875,132040.3281,386020.6875,1028299.813,492403.4063,39159.39063,17590.0957,25810.54297,358555.8438,,2365.289307,1072572.625,49176.46484,24319.23242,141511.5625,1568.834839,5808.182617,,281.4513855,6820.751465,,,914858,3260.958496,3757.102783,36871.53125,111.201004,10215.70898,15550.0625,404130,,,39347.01953,66181.19531,1526395.5,597308.5,148452.875,17953.02148,,99066.17188,32101106,,542.9818726,743849.5625,345.5848389,61532.85547,,865956.3125,25574.79297,19852.23047
1985,166861.2344,5117.105469,202318.2344,985.3182983,50552.80859,995125.5,363683.5,,841.7409058,1795768.875,734954,,9790.793945,953831.75,11309.80273,11456.79297,150364.3594,70876.19531,26212.67383,8189.942871,,,941.4702148,2795.524658,31400.5918,2234206,6843.904297,44496.91797,4542.192383,8445.140625,8297.713867,3002236.25,1261130.125,250598.5469,3712964.5,42309.82422,42829.91406,196502.1875,17088.75195,766954.25,11018.12402,3704.435547,40353.58594,2539.56665,64758.66797,,7886088,1265.350708,323.4272766,493900.8125,75922.39063,1181126.625,181415.8438,53837.82031,2301426,,21923.24609,520880.6875,6886.799805,5893770,26050.21094,3660727.25,,156665.9219,15405.85352,2747.207031,4122.025879,401.4928284,800266.4375,580.1015015,55055.74219,236822.4844,23524.13672,,49841.47656,418831.125,791011.3125,1983833.75,170916.25,828105.375,211672.0625,39025.53125,300601.0625,4993636,42252.17578,33884.94141,9586075,,74104.28906,,29610.98242,860.0001831,813907.3125,188564.0781,6809.008789,51508.78125,8215.602539,1135.901733,151527.7188,4990.01123,,60035.11719,,11373.09863,,10683.54102,629.7300415,2219120,,4229.285156,11268.80957,16743.80859,,16271.03418,13384.91992,35068.38281,1010.653931,7813.400879,13676.08301,455935.7188,17895.04102,49289.73047,3425239,58013.64844,1414259.5,589847.5625,21526.99805,224388.3906,36308.56641,222861.3906,33468.91797,139496.4375,390884.6875,1112285.625,525905.1875,41824.60938,18621.43164,26123.75977,377219.3438,,2649.460449,1094259,50243.06641,24027.72852,153292.7031,1590.392456,5982.787109,,288.6628723,6896.255859,,,935997.9375,3409.713135,3959.216797,34737.62109,124.7056122,10123.91504,15504.76172,423439.5625,,,40343.16797,73455.53906,1592402.75,634742.0625,162496.2969,18140.14453,,99048.125,33160292,,558.5338135,748737.125,367.9486389,64715.16016,,887509.875,25564.83008,21519.63672
1986,189347.3281,5592.875,203324.0938,1059.719238,52593.05078,1035986.375,400195.2188,,876.2828979,1849092,771044.3125,,10280.27148,962984.6875,11528.43066,12381.03516,165501.875,74119.03906,26842.06445,8544.317383,,,941.7028809,2840.251709,31730.59766,2416278,6794.498535,45831.37109,4870.91748,9183.158203,8422.574219,3127815.5,1286020.875,257143.7969,4048060.5,45160.05469,46348.10938,207079.625,17388.66406,793039.75,11748.21973,3852.212158,41879.5,2777.548096,66364.04688,,8074205,1300.382446,327.226593,512421.125,85392.41406,1237837.125,188587.0625,58224.92578,2393901.75,,23078.61133,539931.0625,6871.960449,5984550.5,26776.08203,3746527,,157349.1875,15959.93164,2801.956787,4212.263672,414.4580383,827654.9375,616.986084,56438.45703,257674.0313,23970.96094,,52369.76953,426387.875,820132.0625,2077850.375,174911.4375,846908,214303.6563,40073.85547,313217.625,5173658,40768.19141,35102.3125,10068628,,75260.30469,,29414.32422,882.6911621,914989.9375,195863.625,6994.633789,52856.55469,8071.73877,1182.134766,147938.5,5135.067383,,61836.75781,,12386.31348,,11201.64746,726.8232422,2276651.5,,4573.179199,11773.69824,17183.18164,,17467.67969,13698.25879,35964.79688,1052.088867,8203.871094,13986.46191,471603.875,17866.66211,49084.77344,2934837,59446.71094,1451894.875,605139.8125,23252.80469,230025.5156,39334.76563,236172.1094,34434.53906,151248.1875,399655.9375,1152704.5,558543.5625,44662.07031,20026.64453,26019.29883,394179.7813,,2937.659912,1118273,52123.73828,24780.75781,162475.625,1657.625,6218.430664,,292.7836914,7019.451172,,,961540,3519.27832,4123.710449,32549.42969,139.373764,10092.85547,15563.06055,449402.4063,,,40004.19531,80445.04688,1632818.375,677100.625,160090.0938,18525.61523,,98337.09375,34217088,,579.0396118,755222,390.6641846,67702.26563,,896312.5625,26218.30664,23153.22852
1987,216329.75,6155.543945,205178.7188,1152.943481,54594.53516,1065331,450024.75,,932.0444336,1923072.625,813302.3125,,10721.63184,982614.3125,12105.80469,13338.57617,176794.0781,77455.46875,27307.13867,8640.791992,,,974.1201782,2897.094238,32157.03516,2607105.75,6529.949219,46971.41406,5192.539551,9943.523438,8504.635742,3279011.75,1312883.625,269517.75,4400505,48340.87109,49716.98438,217568.7813,17194.73633,816996.125,12279.63672,4001.394531,43669.88672,3022.110107,68134.91406,,8340673,1350.656494,331.4681396,533565.1875,87572.97656,1276984.25,192491.1875,66746.39063,2528084.5,,24803.61328,566313.8125,6761.390625,6114780.5,26494.07031,3882696.25,,157725.8125,16608.05859,2969.601563,4333.123535,429.7268982,870885.5,648.2145386,58368.54297,284209.6875,24567.60742,,54909.39844,436241.3438,847438,2192145.75,182405.6875,881972.9375,216900.125,41534.06641,328388.8438,5454008.5,39138.61328,36775.67969,10748786,,80443.64063,,29620.66602,924.6342773,1049681.75,202180.1406,7398.088379,57002.82422,7945.090332,1147.567261,132482.5,5288.866699,,65385.54688,,13380.77637,,12082.33496,829.3093262,2344652,,4893.336426,12572.61426,17253.84961,,18502.34375,14161.6748,36703.73438,1098.796997,8999.015625,14413.47266,483919.9063,17920.25195,48965.34375,2141538.5,60872.52734,1500921.875,616782.5625,25691.66992,239272.1406,40394.21875,251393.5313,35621.14453,168226.1094,415796.0625,1186663.25,603094.5625,47850.86719,21223.99219,25888.625,409006.3125,,3227.629395,1137409.875,53948.58984,26344.52734,171638.875,1780.459229,6529.709961,,295.5004272,7088.339844,,,996394.375,3984.612061,4319.196777,29898.33594,155.5054321,10162.5293,15637.66992,494265.125,,,38230.61719,88915.28906,1681829.625,731522.875,157961.6094,19731.88086,,99790.65625,35245824,,605.3129272,759371.25,416.5693665,71134.375,,897363.3125,27746.28125,25333.04297
1988,251047.0938,6851.080566,205934.4844,1218.353271,56584.9375,1096200.75,514488.9063,,998.6998901,2025909.625,865317,,10883.74023,1024912.875,12885.70898,14292.05957,188448.3281,81678.36719,28063.3418,8464.075195,,,1037.851563,3008.927979,32727.93555,2805164.5,6196.515625,48350.74219,5492.013672,11092.77051,8512.222656,3464695,1349561.25,287195.4375,4813216,52009.58594,53502.91406,229124.8438,16800.34375,854181.4375,12784.25488,4157.484375,45367.35156,3366.642822,70581.64063,,8712518,1412.941772,352.360321,555681.75,82636.67969,1313681.375,200407.6719,76845.25,2713242.75,,26854.13867,602370.25,6608.647461,6304851,27039.93945,4064859.25,,159965.5781,17382.07031,3266.051758,4529.687988,445.2383728,930769.1875,673.1665039,61208.38281,316968.375,25600.94922,,57269.08203,442724.3438,881851.0625,2319743.25,193569.625,939562.125,222066,42989.125,343761.2813,5851561.5,37572.60547,38841.49219,11731136,,87598.71875,,29650.80469,1037.921753,1219530.25,203186.6719,8007.862793,58359.1875,7805.399414,1113.715332,116791.5625,5609.732422,,70667.07031,,14635.27832,,13482.03516,939.7845459,2443895.75,,5246.96582,13430.59961,17220.52344,,19647.09375,14287.0332,37135.84375,1180.654663,10363.52734,15011.83887,501139.3125,18121.68164,48847.29688,1541813.75,61938.64844,1571054.875,627015.9375,29086.16992,249763.75,41151.0625,267602.2188,35318.42188,186350.0625,445114.2188,1218977.25,658297.5,51392.30859,22402.07227,26093.30664,423050.625,,3529.531006,1151471.625,55351.86719,28780.48242,181933.875,2003.024048,6887.98877,,305.8519287,7193.27832,,,1045880.813,4583.603027,4575.619629,27767.62891,174.0319672,10268.67969,15729.83984,566243.0625,,,35378.57422,100080.6406,1684384.5,797509.125,154434.9531,20895.64648,,100784.1953,36263604,,632.8008423,771778.875,442.1454468,74417.625,,906752.3125,30303.49805,28264.28125
1989,295985.4375,7645.857422,205976.7344,1298.608276,58894.53125,1130938.25,593162.75,,1074.608154,2141520.25,925880.8125,,11110.64063,1081578.5,13998.28711,15405.94043,202099.1563,85668.79688,29109.51563,8715.222656,,,1119.445557,3062.020264,33249.22656,3025100.25,5881.72168,50131.07031,5747.429688,13288.3457,8564.054688,3662761.25,1388953,312866.5313,5117349,56259.25391,57110.83203,239403.625,16335.37793,884966.625,13110.54395,4318.939453,47611,3705.140137,73966.84375,,9188050,1460.603882,386.4266052,581646.5,87042.32031,1355378.125,207008.3281,90326.14063,2948323.5,,29038.82422,648868.875,6602.794434,6538318.5,26993.4375,4289242,,164015.6406,18180.26172,3559.051758,4708.05127,457.9949341,1011245.75,696.4981689,64530.92188,356065.8125,27056.45703,,59366.73047,452002.2813,928206.25,2471011.75,210239.875,1017538.188,232302.0781,44106.03125,360065.5625,6351730,36287.26953,40941.50391,12950970,,94100.15625,,29466.93359,1156.986694,1436870.875,202720.4844,9040.313477,57481.51563,7667.416504,1102.39502,104110.0938,5973.452637,,77281.125,,15924.39941,,15328.48047,1059.264404,2744265.75,,5680.274902,14254.28711,17567.33984,,21114.2207,14472.7793,37417.85156,1377.946289,12086.63086,15754.64258,529666.4375,18417.60938,48836.53125,1157223.375,62471.96484,1653938,635511.875,33226.53906,262362.5625,41989.36328,287333.2813,34774.49219,204140.8125,487269,1241727.5,722026.6875,55554.8125,23606.40234,26482.62109,436699.5,,3792.912354,1163807.375,56821.80078,32205.95313,193355.5313,2368.712891,7326.362793,,324.7562866,7445.622559,,,1117097,5389.047852,4866.964355,25975.17383,195.143219,10383.68359,16195.93555,672842,,,32950.22266,115807.1797,1661382.875,872590.75,151205.3906,22048.41406,,103468.9766,37283372,,657.1773071,770883.75,466.3820496,77363.78906,6964.894531,921996.0625,34153.42578,32005.85352
1990,351582.5938,8407.942383,205150.375,1395.839111,61056.90234,1163435.25,688641.75,58440.26563,1138.696167,2247378.75,992590.125,111656.4609,11077.35938,1150535.5,15630.43945,16330.13086,218144.9531,86723.47656,30085.96875,8794.904297,16957.91016,712582.625,1203.560547,3088.880615,34102.15625,3226204.5,5551.315918,52063.03125,5987.848145,15728.26855,8709.428711,3838143.5,1428866.5,340115.5,5404394.5,60608.47656,60925.46094,245831.3438,16020.67676,908843.4375,13296.21973,4476.055664,50398.01953,4030.118896,76673.78906,1184608.25,9745840,1511.940796,426.0542297,607417,90115.70313,1393288.375,214565.9375,107412.2891,3213968.5,73727.72656,30888.37305,696621.375,7014.575195,6785194,26961.96875,4443014.5,94207.50781,168603.4531,19485.55664,3833.487061,4878.217773,476.8404846,1109733.5,736.0643921,67479.25781,403845.5938,28410.45898,198289.8125,61808.23047,459231.1875,989806.875,2664443.75,231919.5,1104479.375,239532,45228.02734,385235.9375,6936038,35057.53906,42608.14063,14416034,635239,102847.0469,62718.91406,29456.0957,1256.830322,1737276.5,203626.8438,10050.41797,57847.30469,7474.074707,1065.693604,97555.16406,6431.497559,118734.8984,84564.14844,140698.0469,17394.69336,101708.6563,17904.00977,1194.828247,2886328.25,39136.95703,6217.931152,15276.00684,18286.63477,19275.30469,20832.07227,14624.64941,37490.12891,1687.911011,14596.4209,16439.5332,571888,18888.94531,48811.54297,908735.3125,62682.40234,1743256.375,636545.375,38143.55859,274668.2813,43066.03125,312055.1563,34511.41016,227863.0938,547520.9375,1251424.875,795612.1875,60377.16406,25096.15234,27212.83594,435373.125,14899058,4039.837891,1192210.625,59519.50391,36755.35547,206869.3906,2868.818359,7676.644531,447034.6563,345.0603943,7653.365234,394413.0625,195457.5,1200367.125,6462.174316,5155.491211,24667.02344,219.3188019,10460.14551,16691.50195,837414.5,87706.35156,172349.7969,30850.79688,137418.8906,1649038.375,953378.375,151400.3906,23265.56641,3192392.25,104580.0781,38223704,113810.5547,693.7617188,766267.3125,500.7001343,83043.875,6955.518555,934120.25,39799.59375,37124.98438
1991,416465.3438,9223.22168,211975.3281,1447.727295,59704.40234,1197705.375,820000.5625,60260.03516,1198.192505,2368301.25,1067434,110437.4453,10978.91602,1221814.875,17748.5918,17397.95117,234139.0938,86288.58594,31526.41406,8832.663086,17312.52344,734251.1875,1299.575439,3048.123535,35279.79688,3449385.25,5292.762695,53965.71875,6198.262695,18056.04102,8809.850586,3997931.5,1463946.75,372182.9063,5721315,65272.46094,64739.40234,248697.8125,15756.40332,936741.875,13446.37305,4619.371094,52283.44531,4373.023438,78864.40625,1180150.25,10379337,1602.482422,450.8327332,633288.4375,88727.82031,1411605.5,222833.8438,127474.2188,3508812.75,74472.72656,32712.17773,736412.3125,7152.373535,7040527.5,27020.87891,4688279.5,94410.57813,174050,20326.95703,4141.782227,5018.27832,487.9823914,1227751.75,775.2675781,70806.02344,461655.25,29648.51758,195532.875,63938.53125,462641.6875,1059787.875,2831785.25,255257.5469,1241638.5,231288.0156,46356.58203,420108.5313,7589872.5,33930.89453,43871.63281,16105737,662218.625,112846.2109,63907.42188,29521.44727,1313.400146,2096492.5,208019.0938,10934.98926,58885.72656,7201.463867,1045.297607,94385.96094,7071.984863,120978.1172,94271.83594,138380.4375,19277.02344,101145.6875,20366.44727,1334.535156,3055116.25,40178.73047,6749.015137,16218.72559,18885.57422,19352.13086,21828.32617,14747.26563,37708.57422,1755.806274,17862.83594,17627.53906,621088.5,18924.82422,48315.23047,746981.5,62483.02734,1841183.5,638218.125,45148.29297,285133.6563,44179.25391,337070.5625,35339.12109,257998.7188,607196.625,1255355.125,871987.25,65559.02344,26433.17578,27777.8418,427115.7188,15411326,4279.068848,1232551.375,62985.29297,42911.25,221056.5313,3653.841553,8139.599609,441942.25,371.3097534,7904.27002,401803.4375,196373.8594,1283018.875,7835.65625,5404.922363,23579.42188,244.8023987,10557.85059,16572.4668,1055095.5,85500.94531,180461.5156,29194.29883,166049.2344,1623492.125,1039335.063,152060.0781,24323.06641,3238863.75,109039.125,38986904,124450.3984,723.9245605,772321.5,551.5501099,87262.54688,6963.15918,939215.625,47804.78125,43796.49609
1992,492032.4063,10109.2832,228045.5938,1531.174194,58528.24609,1246695.75,1005502.375,59635.79297,1247.675659,2515180.25,1140226,111839.5625,10993.06836,1291906,20493.33984,18417.07422,253637.4844,85811.22656,33150.125,8919.726563,17515.92578,751020.1875,1397.713867,3014.108398,36765.51563,3672541.25,4976.725098,56621.84766,6556.181152,20304.31055,8921.667969,4140323.75,1486963.75,405483.7813,6211552.5,70343.16406,68280.25781,249134.4531,15534.51367,970185.6875,13680.08398,4778.331543,55269.90625,4721.458984,82358.57031,1263623,11035179,1707.439209,454.2106018,658559.5625,91974.16406,1437515.375,231665.0938,151113.2031,3803492.25,73627.17969,34545.74219,771632.625,7141.427734,7268303,27016.26758,4954481,92605.15625,175858.3438,21161.04297,4565.779297,5268.841797,495.4615784,1345674.625,799.3284912,76035.67969,531405.375,31656.41406,193508.5313,66420.32031,466736.4063,1125413.25,3036582,281115.5313,1393647.5,227269.7969,47190.95703,457549.5,8269117.5,33718.23047,46513.22266,17899852,682412.25,124139.5234,63855.34766,29713.33398,1359.352173,2500634,210403.4531,11822.47461,59673.10156,6956.961914,1035.897461,91845.02344,7827.868164,122113.375,102829.1953,135851.6719,22190.78711,99744.46094,23903.54883,1485.34375,3240342.25,40771.74219,7293.606934,17098.86719,19624.07617,19301.61328,22440.87891,14849.75781,38514.55078,1818.695801,22309.05664,18540.12109,676776.75,19436.3418,48084.98828,641639.375,62961.93359,1938157,640767.9375,54425.87109,297226.2813,45849.26563,367778.75,37118.99609,286406.625,676571.3125,1266158.25,951971.5625,70486.75781,28256.50586,28785.95703,422060.0313,15435303,4641.526367,1270504.5,67619.00781,51288.46875,237233.125,4964.583496,8807.250977,435386.9063,397.6236572,8218.074219,408065.4375,197193.5938,1358035.375,9787.638672,5669.380371,23259.2168,270.4765015,10707.40527,16433.19141,1341740.625,83547.85156,187559.6406,27588.36133,206322.8438,1605944.75,1134315.875,152389.8281,25377.89063,3273595.25,113080.8281,39793276,134820.7344,740.6063843,793883.875,612.0598755,95865.65625,7217.287598,944028.375,60024.63672,51807.14844
